Image.Name,Wiggle.Index
(RAL_280).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-15-41AM)TopLeft.tif,1.3386
(RAL_280).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-15-41AM)TopRight.tif,2.5592
(RAL_280).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-15-44AM)LowLeft.tif,1.7688
(RAL_280).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-15-44AM)LowRight.tif,0.4694
(RAL_280).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-15-44AM)TopLeft.tif,0.5115
(RAL_280).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-15-44AM)TopRight.tif,0.4434
(RAL_280).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-29AM)LowLeft.tif,10.6745
(RAL_280).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-29AM)LowRight.tif,10.3489
(RAL_280).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-29AM)TopLeft.tif,14.209
(RAL_280).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-29AM)TopRight.tif,8.2969
(RAL_280).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-31AM)LowLeft.tif,10.6414
(RAL_280).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-31AM)LowRight.tif,13.8259
(RAL_280).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-31AM)TopLeft.tif,14.5798
(RAL_280).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-31AM)TopRight.tif,13.7901
(RAL_280).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-33AM)LowLeft.tif,6.4141
(RAL_280).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-33AM)LowRight.tif,5.2671
(RAL_280).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-33AM)TopLeft.tif,4.2027
(RAL_280).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-15-33AM)TopRight.tif,6.3881
(RAL_280).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-35AM)LowLeft.tif,4.4284
(RAL_280).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-35AM)LowRight.tif,6.8365
(RAL_280).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-35AM)TopLeft.tif,4.5719
(RAL_280).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-15-35AM)TopRight.tif,5.0803
(RAL_287).(100ppm).(0min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-08-25AM)LowLeft.tif,5.1172
(RAL_287).(100ppm).(0min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-08-25AM)LowRight.tif,7.0781
(RAL_287).(100ppm).(0min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-08-25AM)TopLeft.tif,6.6024
(RAL_287).(100ppm).(0min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-08-25AM)TopRight.tif,6.1255
(RAL_287).(100ppm).(60min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-12-25AM)LowLeft.tif,5.3004
(RAL_287).(100ppm).(60min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-12-25AM)LowRight.tif,8.1417
(RAL_287).(100ppm).(60min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-12-25AM)TopLeft.tif,5.4388
(RAL_287).(100ppm).(60min).(plate1).(Imidacloprid).(1.9.15)(10-16-201510-12-25AM)TopRight.tif,5.7024
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-47AM)LowLeft.tif,4.4892
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-47AM)LowRight.tif,4.0182
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-47AM)TopLeft.tif,6.306
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-47AM)TopRight.tif,5.1398
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-49AM)LowLeft.tif,5.8356
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-49AM)LowRight.tif,4.3198
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-49AM)TopLeft.tif,7.6302
(RAL_287).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-49AM)TopRight.tif,7.4349
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-51AM)LowLeft.tif,3.4307
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-51AM)LowRight.tif,4.2349
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-51AM)TopLeft.tif,3.9716
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-15-51AM)TopRight.tif,4.8038
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-53AM)LowLeft.tif,4.1213
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-53AM)LowRight.tif,5.117
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-53AM)TopLeft.tif,6.6815
(RAL_287).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-15-53AM)TopRight.tif,6.6057
(RAL_301).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-01AM)LowLeft.tif,8.5748
(RAL_301).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-01AM)LowRight.tif,6.7865
(RAL_301).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-01AM)TopLeft.tif,8.5505
(RAL_301).(100ppm).(0min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-01AM)TopRight.tif,7.5625
(RAL_301).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-03AM)LowLeft.tif,10.3059
(RAL_301).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-03AM)LowRight.tif,8.4726
(RAL_301).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-03AM)TopLeft.tif,10.4062
(RAL_301).(100ppm).(0min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-03AM)TopRight.tif,8.9499
(RAL_301).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-04AM)LowLeft.tif,4.2891
(RAL_301).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-04AM)LowRight.tif,2.4129
(RAL_301).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-04AM)TopLeft.tif,4.802
(RAL_301).(100ppm).(60min).(plate1).(Imidacloprid).(13.1.15)(7-14-201510-16-04AM)TopRight.tif,3.8327
(RAL_301).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-06AM)LowLeft.tif,6.1198
(RAL_301).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-06AM)LowRight.tif,5.7549
(RAL_301).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-06AM)TopLeft.tif,3.6564
(RAL_301).(100ppm).(60min).(plate2).(Imidacloprid).(13.1.15)(7-14-201510-16-06AM)TopRight.tif,6.1348
(RAL_301).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-54AM)LowLeft.tif,5.8414
(RAL_301).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-54AM)LowRight.tif,5.7173
(RAL_301).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-54AM)TopLeft.tif,7.046
(RAL_301).(25ppm).(0min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-54AM)TopRight.tif,6.6886
(RAL_301).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-56AM)LowLeft.tif,4.8399
(RAL_301).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-56AM)LowRight.tif,3.8625
(RAL_301).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-56AM)TopLeft.tif,5.2926
(RAL_301).(25ppm).(0min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-56AM)TopRight.tif,4.0333
(RAL_301).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-58AM)LowLeft.tif,3.5818
(RAL_301).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-58AM)LowRight.tif,2.4727
(RAL_301).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-58AM)TopLeft.tif,3.4882
(RAL_301).(25ppm).(60min).(plate1).(Imidacloprid).(28.12.14)(7-14-201510-15-58AM)TopRight.tif,2.5659
(RAL_301).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-59AM)LowLeft.tif,3.7316
(RAL_301).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-59AM)LowRight.tif,2.8761
(RAL_301).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-59AM)TopLeft.tif,3.9489
(RAL_301).(25ppm).(60min).(plate2).(Imidacloprid).(28.12.14)(7-14-201510-15-59AM)TopRight.tif,2.7958
(RAL_303).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-14AM)LowLeft.tif,10.5277
(RAL_303).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-14AM)LowRight.tif,10.8257
(RAL_303).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-14AM)TopLeft.tif,5.4124
(RAL_303).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-14AM)TopRight.tif,8.6883
(RAL_303).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-16AM)LowLeft.tif,8.7416
(RAL_303).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-16AM)LowRight.tif,5.3811
(RAL_303).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-16AM)TopLeft.tif,8.0198
(RAL_303).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-16AM)TopRight.tif,7.4883
(RAL_303).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-17AM)LowLeft.tif,3.949
(RAL_303).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-17AM)LowRight.tif,4.4722
(RAL_303).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-17AM)TopLeft.tif,4.5957
(RAL_303).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-17AM)TopRight.tif,3.7082
(RAL_303).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-19AM)LowLeft.tif,4.1156
(RAL_303).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-19AM)LowRight.tif,2.7079
(RAL_303).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-19AM)TopLeft.tif,3.7518
(RAL_303).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-19AM)TopRight.tif,3.9769
(RAL_303).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-08AM)LowLeft.tif,8.4729
(RAL_303).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-08AM)LowRight.tif,8.7133
(RAL_303).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-08AM)TopLeft.tif,8.1644
(RAL_303).(25ppm).(0min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-08AM)TopRight.tif,7.8925
(RAL_303).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-09AM)LowLeft.tif,6.9375
(RAL_303).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-09AM)LowRight.tif,10.739
(RAL_303).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-09AM)TopLeft.tif,9.5835
(RAL_303).(25ppm).(0min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-09AM)TopRight.tif,6.6987
(RAL_303).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-11AM)LowLeft.tif,5.1082
(RAL_303).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-11AM)LowRight.tif,4.7025
(RAL_303).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-11AM)TopLeft.tif,4.1154
(RAL_303).(25ppm).(60min).(plate1).(Imidacloprid).(13.11.14)(7-14-201510-16-11AM)TopRight.tif,3.4967
(RAL_303).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-13AM)LowLeft.tif,6.4791
(RAL_303).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-13AM)LowRight.tif,6.9017
(RAL_303).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-13AM)TopLeft.tif,5.1807
(RAL_303).(25ppm).(60min).(plate2).(Imidacloprid).(13.11.14)(7-14-201510-16-13AM)TopRight.tif,3.4025
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(4.12.15)(12-4-201510-14-04AM)LowLeft.tif,3.6057
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(4.12.15)(12-4-201510-14-04AM)LowRight.tif,2.7441
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(4.12.15)(12-4-201510-14-04AM)TopLeft.tif,4.3459
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(4.12.15)(12-4-201510-14-04AM)TopRight.tif,4.054
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(8.12.15)(12-8-201511-42-53AM)LowLeft.tif,7.0016
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(8.12.15)(12-8-201511-42-53AM)LowRight.tif,4.4347
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(8.12.15)(12-8-201511-42-53AM)TopLeft.tif,8.1402
(RAL_304).(100ppm).(0min).(plate1).(Imidacloprid).(8.12.15)(12-8-201511-42-53AM)TopRight.tif,4.723
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(4.12.15)(12-4-201511-21-49AM)LowLeft.tif,1.0671
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(4.12.15)(12-4-201511-21-49AM)LowRight.tif,1.057
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(4.12.15)(12-4-201511-21-49AM)TopLeft.tif,1.5036
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(4.12.15)(12-4-201511-21-49AM)TopRight.tif,2.7373
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(8.12.15)(12-8-201512-41-04PM)LowLeft.tif,2.8645
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(8.12.15)(12-8-201512-41-04PM)LowRight.tif,1.9374
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(8.12.15)(12-8-201512-41-04PM)TopLeft.tif,2.8597
(RAL_304).(100ppm).(60min).(plate1).(Imidacloprid).(8.12.15)(12-8-201512-41-04PM)TopRight.tif,1.4673
(RAL_304).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-21AM)LowLeft.tif,4.1882
(RAL_304).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-21AM)LowRight.tif,3.5256
(RAL_304).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-21AM)TopLeft.tif,4.5113
(RAL_304).(25ppm).(0min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-21AM)TopRight.tif,4.2533
(RAL_304).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-23AM)LowLeft.tif,2.1586
(RAL_304).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-23AM)LowRight.tif,1.7457
(RAL_304).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-23AM)TopLeft.tif,2.133
(RAL_304).(25ppm).(60min).(plate1).(Imidacloprid).(27.6.15)(7-14-201510-16-23AM)TopRight.tif,2.919
(RAL_304).25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-25AM)LowLeft.tif,3.9022
(RAL_304).25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-25AM)LowRight.tif,3.2578
(RAL_304).25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-25AM)TopLeft.tif,4.3689
(RAL_304).25ppm).(0min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-25AM)TopRight.tif,3.0618
(RAL_304).25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-26AM)LowLeft.tif,1.5681
(RAL_304).25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-26AM)LowRight.tif,2.0888
(RAL_304).25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-26AM)TopLeft.tif,1.7633
(RAL_304).25ppm).(60min).(plate1).(Imidacloprid).(26.5.15)(7-14-201510-16-26AM)TopRight.tif,1.7159
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-34AM)LowLeft.tif,8.8272
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-34AM)LowRight.tif,6.1278
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-34AM)TopLeft.tif,7.9191
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-34AM)TopRight.tif,7.3043
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-36AM)LowLeft.tif,6.1769
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-36AM)LowRight.tif,5.4512
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-36AM)TopLeft.tif,7.9389
(RAL_306).(100ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-36AM)TopRight.tif,8.9354
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-37AM)LowLeft.tif,4.4507
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-37AM)LowRight.tif,3.4283
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-37AM)TopLeft.tif,3.3938
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-37AM)TopRight.tif,3.7364
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-39AM)LowLeft.tif,3.0313
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-39AM)LowRight.tif,3.9621
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-39AM)TopLeft.tif,2.668
(RAL_306).(100ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-39AM)TopRight.tif,3.5129
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-28AM)LowLeft.tif,8.1076
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-28AM)LowRight.tif,7.0827
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-28AM)TopLeft.tif,7.8398
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-28AM)TopRight.tif,9.6656
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-30AM)LowLeft.tif,7.9469
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-30AM)LowRight.tif,7.7458
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-30AM)TopLeft.tif,7.8553
(RAL_306).(25ppm).(0min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-30AM)TopRight.tif,8.0825
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-31AM)LowLeft.tif,5.3212
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-31AM)LowRight.tif,5.1185
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-31AM)TopLeft.tif,5.7529
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(22.6.15)(7-14-201510-16-31AM)TopRight.tif,7.8901
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-33AM)LowLeft.tif,3.5937
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-33AM)LowRight.tif,5.6954
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-33AM)TopLeft.tif,4.9433
(RAL_306).(25ppm).(60min).(plate1).(Imidacloprid).(23.6.15)(7-14-201510-16-33AM)TopRight.tif,4.982
(RAL_307).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-46AM)LowLeft.tif,9.9088
(RAL_307).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-46AM)LowRight.tif,10.0048
(RAL_307).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-46AM)TopLeft.tif,7.2534
(RAL_307).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-46AM)TopRight.tif,7.2948
(RAL_307).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-48AM)LowLeft.tif,7.5201
(RAL_307).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-48AM)LowRight.tif,5.1567
(RAL_307).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-48AM)TopLeft.tif,10.0182
(RAL_307).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-48AM)TopRight.tif,7.3469
(RAL_307).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-49AM)LowLeft.tif,2.4792
(RAL_307).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-49AM)LowRight.tif,4.0447
(RAL_307).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-49AM)TopLeft.tif,2.29
(RAL_307).(100ppm).(60min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-49AM)TopRight.tif,3.6507
(RAL_307).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-51AM)LowLeft.tif,3.6627
(RAL_307).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-51AM)LowRight.tif,1.9698
(RAL_307).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-51AM)TopLeft.tif,3.4695
(RAL_307).(100ppm).(60min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-16-51AM)TopRight.tif,2.9308
(RAL_307).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-41AM)LowLeft.tif,9.4994
(RAL_307).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-41AM)LowRight.tif,10.4239
(RAL_307).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-41AM)TopLeft.tif,8.6257
(RAL_307).(25ppm).(0min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-41AM)TopRight.tif,8.0082
(RAL_307).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-42AM)LowLeft.tif,7.6796
(RAL_307).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-42AM)LowRight.tif,8.7191
(RAL_307).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-42AM)TopLeft.tif,12.0883
(RAL_307).(25ppm).(0min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-42AM)TopRight.tif,10.3276
(RAL_307).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-43AM)LowLeft.tif,8.425
(RAL_307).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-43AM)LowRight.tif,6.9711
(RAL_307).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-43AM)TopLeft.tif,9.8887
(RAL_307).(25ppm).(60min).(plate1).(Imidacloprid).(23.11.14)(7-14-201510-16-43AM)TopRight.tif,6.0489
(RAL_307).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-45AM)LowLeft.tif,5.365
(RAL_307).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-45AM)LowRight.tif,4.838
(RAL_307).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-45AM)TopLeft.tif,6.8587
(RAL_307).(25ppm).(60min).(plate2).(Imidacloprid).(23.11.14)(7-14-201510-16-45AM)TopRight.tif,5.3956
(RAL_309).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-59AM)LowLeft.tif,6.1036
(RAL_309).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-59AM)LowRight.tif,5.9125
(RAL_309).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-59AM)TopLeft.tif,5.7476
(RAL_309).(100ppm).(0min).(plate1).(Imidacloprid).(7.1.15)(7-14-201510-16-59AM)TopRight.tif,6.1173
(RAL_309).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-17-01AM)LowLeft.tif,7.0228
(RAL_309).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-17-01AM)LowRight.tif,6.6146
(RAL_309).(100ppm).(0min).(plate2).(Imidacloprid).(7.1.15)(7-14-201510-17-01AM)TopLeft.tif,4.5099
